0	1	2	-240.980057
0	31	3	-253.663147
0	31	62	-254.182297
0	31	39	-254.272552
0	31	45	-255.505798
0	31	64	-255.959656
0	31	66	-256.158630
0	31	37	-256.596802
0	31	41	-257.279114
0	31	23	-257.783447
0	31	57	-259.014465
0	31	72	-260.098297
0	31	78	-260.333801
0	31	14	-260.795349
0	31	50	-261.991821
0	31	11	-262.105591
0	31	42	-267.764954
0	31	46	-268.669342
0	31	18	-268.813202
0	31	31	-269.419678
0	31	38	-269.997498
0	31	24	-272.213715
0	31	55	-272.634033
0	31	77	-274.060913
0	31	27	-275.357605
0	31	73	-275.849854
0	31	36	-277.330994
0	31	22	-278.184753
0	31	48	-280.194122
0	31	61	-285.435852
0	31	75	-285.522766
0	31	43	-288.897217
0	31	70	-291.185364
0	31	49	-294.001465
0	31	28	-296.839233
0	31	56	-297.556122
0	31	33	-297.967926
0	31	69	-298.666901
0	31	74	-301.031982
0	31	54	-301.056091
0	31	52	-301.259705
0	31	26	-303.280701
0	31	65	-303.990906
0	31	34	-304.372833
0	31	53	-305.809448
0	31	58	-306.971069
0	31	51	-307.692566
0	31	32	-308.472229
0	31	25	-309.048767
0	31	29	-310.028473
0	31	76	-310.921814
0	31	20	-312.706360
0	31	85	-316.191406
0	31	71	-319.055359
0	31	21	-320.428711
0	31	47	-321.449158
0	31	35	-325.975525
0	31	79	-326.324463
0	31	16	-327.848694
0	32	50	-247.200806
0	32	30	-254.150696
0	32	63	-254.744995
0	32	45	-257.637207
0	32	3	-258.574646
0	32	11	-258.733673
0	32	14	-259.535889
0	32	8	-266.660767
0	32	57	-273.809998
0	32	40	-278.687347
0	32	72	-279.931549
0	32	66	-280.677979
0	32	55	-281.352142
0	32	23	-281.438354
0	32	22	-283.188934
0	32	62	-285.666809
0	32	77	-287.786346
0	32	49	-294.330475
0	32	73	-300.375671
0	32	74	-302.607422
0	32	27	-302.986176
0	32	37	-303.491180
0	32	24	-305.290894
0	32	75	-309.366943
0	32	38	-310.206055
0	32	42	-312.978027
0	32	33	-314.191376
0	32	61	-315.282227
0	32	41	-315.651642
0	32	29	-316.318695
0	32	56	-319.964325
0	32	54	-320.107239
0	32	26	-320.981323
0	32	18	-321.488220
0	32	43	-321.823273
0	32	28	-323.296387
0	32	46	-323.670898
0	32	51	-324.420166
0	32	31	-324.519653
0	32	69	-325.380920
0	32	52	-326.235229
0	32	34	-328.073395
0	32	58	-328.725098
0	32	20	-330.624603
0	32	32	-330.756165
0	32	47	-331.545044
0	32	85	-332.901459
0	32	36	-333.109467
0	32	39	-335.144043
0	32	48	-335.209595
0	32	53	-335.728424
0	32	64	-337.842651
0	32	71	-339.665344
0	32	25	-340.194763
0	32	44	-341.232452
0	32	21	-341.267395
0	32	76	-342.634338
0	32	78	-343.180420
0	32	65	-344.439514
0	32	70	-345.355042
0	32	16	-346.735870
0	32	79	-347.140198
0	32	35	-348.252502
0	33	63	-235.435089
0	33	3	-250.027405
0	33	30	-251.852646
0	33	22	-252.095367
0	33	66	-255.223999
0	33	57	-255.605530
0	33	8	-256.135040
0	33	45	-259.414734
0	33	14	-260.456848
0	33	27	-266.497986
0	33	31	-269.369507
0	33	54	-269.543152
0	33	72	-271.239014
0	33	73	-271.454010
0	33	58	-272.624481
0	33	42	-272.761841
0	33	52	-274.214478
0	33	61	-274.292358
0	33	43	-274.942352
0	33	26	-276.474304
0	33	50	-277.340576
0	33	40	-278.597198
0	33	36	-280.961609
0	33	49	-285.694946
0	33	47	-285.837463
0	33	28	-293.356873
0	33	32	-293.483887
0	33	21	-294.737366
0	33	20	-294.754639
0	33	51	-294.941376
0	33	56	-295.641357
0	33	48	-299.923309
0	33	62	-301.202576
0	33	85	-305.791321
0	33	29	-305.951111
0	33	37	-307.735748
0	33	23	-307.769470
0	33	24	-311.016174
0	33	53	-311.444214
0	33	11	-312.086456
0	33	33	-312.468109
0	33	18	-312.559326
0	33	74	-312.589417
0	33	34	-314.585876
0	33	55	-321.286987
0	33	46	-321.296326
0	33	41	-323.106018
0	33	64	-325.544708
0	33	71	-327.416443
0	33	77	-330.017395
0	33	44	-330.174988
0	33	39	-331.286285
0	33	69	-331.368652
0	33	70	-331.683502
0	33	76	-332.492188
0	33	25	-332.499939
0	33	38	-332.871033
0	33	78	-333.204834
0	33	65	-334.242371
0	33	16	-335.164856
0	33	75	-335.713989
0	33	79	-336.464752
0	33	35	-338.214172
0	34	63	-233.296753
0	34	30	-240.033661
0	34	66	-246.648956
0	34	57	-257.837982
0	34	23	-259.090393
0	34	46	-260.186523
0	34	42	-264.251404
0	34	37	-265.297485
0	34	40	-265.449646
0	34	24	-266.720825
0	34	3	-267.588867
0	34	31	-267.655090
0	34	14	-268.088684
0	34	61	-270.529907
0	34	62	-271.104034
0	34	84	-276.436676
0	34	41	-276.577850
0	34	82	-277.049744
0	34	69	-278.395935
0	34	53	-278.507141
0	34	18	-282.676544
0	34	58	-282.823608
0	34	22	-285.945679
0	34	28	-287.829102
0	34	65	-288.808777
0	34	81	-290.071472
0	34	38	-290.887329
0	34	56	-291.235046
0	34	51	-291.955292
0	34	83	-295.030762
0	34	48	-295.372314
0	34	32	-296.051880
0	34	80	-297.695251
0	34	27	-302.764374
0	34	43	-306.026184
0	34	52	-307.087891
0	34	20	-308.883698
0	34	25	-309.486908
0	34	26	-310.295227
0	34	21	-312.348694
0	34	47	-316.342712
0	35	30	-230.182495
0	35	63	-231.329483
0	35	11	-244.928894
0	35	46	-247.837494
0	35	57	-248.196884
0	35	8	-253.167908
0	35	42	-253.579041
0	35	73	-253.749756
0	35	50	-254.125610
0	35	23	-255.093658
0	35	31	-256.667511
0	35	3	-257.475891
0	35	72	-257.928650
0	35	27	-261.276550
0	35	61	-261.380798
0	35	14	-263.140076
0	35	33	-263.725159
0	35	66	-264.365295
0	35	49	-264.510376
0	35	69	-265.012268
0	35	22	-266.786865
0	35	40	-267.042419
0	35	45	-267.324585
0	35	74	-268.137085
0	35	24	-276.890686
0	35	28	-277.983948
0	35	43	-278.148285
0	35	75	-280.967102
0	35	62	-281.416199
0	35	56	-284.529907
0	35	32	-284.972961
0	35	53	-285.369263
0	35	52	-286.645477
0	35	51	-287.670288
0	35	38	-289.250244
0	35	55	-289.824890
0	35	37	-290.750854
0	35	18	-290.870117
0	35	20	-292.623352
0	35	34	-299.074097
0	35	48	-299.700867
0	35	85	-301.010010
0	35	36	-301.230438
0	35	41	-303.180908
0	35	26	-303.525696
0	35	78	-303.585632
0	35	39	-306.509857
0	35	29	-307.501190
0	35	44	-309.775635
0	35	77	-310.462860
0	35	25	-310.858154
0	35	71	-311.377350
0	35	58	-314.360657
0	35	76	-315.963104
0	35	47	-317.143066
0	35	54	-320.879272
0	35	70	-321.509186
0	35	64	-321.823303
0	35	79	-322.641113
0	35	65	-326.660217
0	35	21	-327.022583
0	35	35	-332.308411
0	35	16	-332.852051
0	36	63	-253.515076
0	36	54	-254.639008
0	36	57	-255.190186
0	36	30	-256.060181
0	36	31	-260.784546
0	36	14	-261.232239
0	36	53	-262.281433
0	36	46	-263.041443
0	36	43	-263.446869
0	36	32	-264.334808
0	36	50	-265.646088
0	36	52	-266.733215
0	36	61	-269.127319
0	36	66	-270.680756
0	36	22	-271.365051
0	36	3	-272.165253
0	36	8	-276.419464
0	36	72	-276.604126
0	36	26	-276.674957
0	36	73	-277.543091
0	36	28	-278.544403
0	36	42	-279.109100
0	36	51	-279.959900
0	36	27	-279.998047
0	36	40	-280.478271
0	36	23	-281.626160
0	36	36	-282.786987
0	36	49	-285.071533
0	36	62	-285.109955
0	36	58	-285.341766
0	36	45	-285.374969
0	36	37	-290.105652
0	36	56	-290.283112
0	36	25	-290.924500
0	36	64	-292.868408
0	36	77	-293.426819
0	36	47	-298.753845
0	36	48	-303.277802
0	36	21	-303.758759
0	36	34	-304.424194
0	36	55	-306.197876
0	36	69	-310.377869
0	36	33	-310.651794
0	36	11	-312.233215
0	36	20	-312.725952
0	36	39	-313.365356
0	36	74	-313.455658
0	36	71	-314.404785
0	36	18	-315.857880
0	36	76	-319.461029
0	36	38	-320.598267
0	36	44	-321.240509
0	36	78	-321.824829
0	36	24	-321.896606
0	36	85	-325.258667
0	36	75	-325.862122
0	36	41	-326.096832
0	36	70	-331.367615
0	36	29	-338.073792
0	36	79	-338.674866
0	36	65	-339.027832
0	36	16	-346.633026
0	36	35	-349.177124
0	37	30	-237.333115
0	37	63	-241.543488
0	37	54	-247.283020
0	37	43	-247.551971
0	37	57	-250.137421
0	37	3	-251.303970
0	37	58	-251.947342
0	37	72	-251.974930
0	37	14	-253.111664
0	37	22	-253.829544
0	37	28	-253.926117
0	37	8	-255.868301
0	37	50	-256.651306
0	37	31	-259.617798
0	37	36	-260.786987
0	37	73	-261.087311
0	37	61	-268.560974
0	37	66	-270.765442
0	37	21	-271.731262
0	37	45	-274.080444
0	37	51	-277.244568
0	37	24	-277.309692
0	37	49	-278.670105
0	37	64	-278.781189
0	37	27	-280.238251
0	37	40	-282.115356
0	37	52	-282.261169
0	37	26	-285.137268
0	37	37	-288.700073
0	37	62	-290.088531
0	37	32	-290.098663
0	37	42	-292.747437
0	37	25	-294.800446
0	37	56	-297.772766
0	37	53	-300.603333
0	37	20	-300.865967
0	37	46	-303.921295
0	37	48	-307.033936
0	37	74	-308.708313
0	37	47	-309.009338
0	37	18	-316.224823
0	37	23	-317.254150
0	37	33	-320.095978
0	37	29	-321.993103
0	37	34	-323.015808
0	37	77	-323.749390
0	37	55	-324.448547
0	37	41	-324.956512
0	37	69	-325.210419
0	37	85	-325.694946
0	37	16	-326.283203
0	37	71	-326.364319
0	37	11	-326.693665
0	37	38	-328.015900
0	37	75	-329.483887
0	37	39	-331.051666
0	37	76	-332.260101
0	37	78	-332.558136
0	37	79	-332.587036
0	37	44	-332.877563
0	37	35	-333.044556
0	37	70	-333.673706
0	37	65	-338.103699
0	38	45	-241.818619
0	38	3	-242.348083
0	38	63	-243.714142
0	38	30	-250.011230
0	38	57	-251.317352
0	38	72	-253.591415
0	38	54	-254.119141
0	38	31	-254.442322
0	38	8	-254.961334
0	38	27	-259.259888
0	38	22	-260.679779
0	38	28	-262.166748
0	38	20	-262.553650
0	38	50	-264.026306
0	38	66	-267.192902
0	38	74	-269.089844
0	38	48	-269.169556
0	38	14	-269.491028
0	38	47	-270.142792
0	38	62	-271.746704
0	38	43	-271.824524
0	38	21	-273.826050
0	38	73	-273.901245
0	38	40	-278.967194
0	38	32	-280.199738
0	38	49	-281.725830
0	38	11	-281.734772
0	38	42	-281.983337
0	38	37	-284.117310
0	38	25	-288.871948
0	38	18	-289.082520
0	38	24	-292.125641
0	38	61	-292.159790
0	38	41	-296.680542
0	38	85	-297.324951
0	38	69	-297.425781
0	38	23	-298.378754
0	38	55	-298.867889
0	38	71	-299.929840
0	38	52	-301.856506
0	38	75	-302.072876
0	38	26	-304.347443
0	38	36	-305.168549
0	38	51	-306.815308
0	38	56	-307.023895
0	38	58	-307.461304
0	38	46	-308.936127
0	38	53	-312.784058
0	38	78	-317.513702
0	38	29	-318.080505
0	38	38	-318.599121
0	38	77	-318.905334
0	38	64	-319.218597
0	38	44	-319.386078
0	38	34	-319.574280
0	38	33	-319.787415
0	38	39	-323.789307
0	38	79	-324.956329
0	38	70	-327.450623
0	38	76	-328.104675
0	38	16	-331.553223
0	38	65	-336.665924
0	38	35	-338.842773
0	39	63	-236.123993
0	39	30	-238.932922
0	39	40	-248.487396
0	39	56	-254.694611
0	39	57	-255.727661
0	39	3	-256.055542
0	39	45	-256.153992
0	39	41	-256.749268
0	39	11	-257.037689
0	39	50	-258.996338
0	39	29	-260.528137
0	39	8	-260.652405
0	39	44	-261.142517
0	39	66	-261.457581
0	39	77	-261.556763
0	39	62	-261.713257
0	39	37	-262.190277
0	39	14	-262.441833
0	39	23	-262.901794
0	39	38	-264.278992
0	39	64	-264.444031
0	39	22	-265.033112
0	39	31	-265.380005
0	39	65	-265.877838
0	39	73	-266.199921
0	39	42	-267.120422
0	39	55	-267.997253
0	39	61	-269.322632
0	39	72	-271.091187
0	39	46	-271.683533
0	39	24	-273.330811
0	39	75	-275.230042
0	39	27	-275.730530
0	39	49	-275.886963
0	39	74	-276.822845
0	39	36	-276.958435
0	39	71	-277.994995
0	39	78	-280.239868
0	39	18	-282.418335
0	39	32	-286.552551
0	39	53	-287.488403
0	39	34	-288.101685
0	39	76	-288.150696
0	39	70	-291.003510
0	39	52	-295.437439
0	39	35	-300.533325
0	39	39	-301.274780
0	39	33	-301.641754
0	39	69	-302.163818
0	39	26	-302.866211
0	39	28	-302.895325
0	39	51	-305.032349
0	39	54	-305.510681
0	39	48	-305.635010
0	39	58	-306.891602
0	39	43	-310.247162
0	39	25	-310.834839
0	39	85	-313.014984
0	39	79	-318.981079
0	39	21	-319.538391
0	39	47	-319.697144
0	39	20	-321.625885
0	39	16	-328.661621
0	40	83	-222.275085
0	40	51	-229.852905
0	40	63	-236.130371
0	40	22	-240.010452
0	40	58	-243.401489
0	40	66	-247.184662
0	40	32	-247.864838
0	40	3	-249.330872
0	40	30	-251.065216
0	40	42	-252.142380
0	40	14	-254.791763
0	40	26	-255.187958
0	40	46	-255.915054
0	40	57	-257.959717
0	40	43	-260.041016
0	40	52	-260.093628
0	40	28	-267.400391
0	40	31	-268.915527
0	40	56	-276.104919
0	40	62	-282.034119
0	40	61	-283.243713
0	40	53	-286.805969
0	40	27	-312.542603
0	40	18	-315.112976
0	40	23	-315.168335
0	40	69	-319.588531
0	40	84	-321.548889
0	40	25	-324.082336
0	40	40	-324.327820
0	40	47	-324.368988
0	40	37	-325.874451
0	40	24	-333.116150
0	40	20	-335.443420
0	40	41	-335.610901
0	40	21	-336.169067
0	40	48	-336.428711
0	40	38	-340.444580
0	40	82	-340.530121
0	40	80	-340.908997
0	40	81	-341.090302
0	40	65	-345.803375
0	41	56	-220.809448
0	41	83	-221.613220
0	41	43	-228.394501
0	41	30	-228.693024
0	41	63	-228.780029
0	41	28	-232.405640
0	41	31	-236.111084
0	41	32	-240.687683
0	41	22	-244.905792
0	41	3	-245.339127
0	41	51	-245.471283
0	41	52	-245.705353
0	41	25	-246.474548
0	41	84	-246.596527
0	41	57	-249.446167
0	41	26	-249.545853
0	41	66	-251.601517
0	41	47	-252.012329
0	41	14	-253.114380
0	41	53	-254.239151
0	41	58	-257.866882
0	41	27	-264.921570
0	41	46	-267.588318
0	41	42	-269.953735
0	41	48	-290.079773
0	41	61	-301.663574
0	41	62	-304.528809
0	41	69	-306.669159
0	41	21	-315.494049
0	41	40	-316.840302
0	41	23	-319.091309
0	41	24	-323.493286
0	41	41	-323.959595
0	41	18	-324.704071
0	41	37	-324.789185
0	41	20	-324.893738
0	41	80	-331.684540
0	41	82	-333.367676
0	41	38	-333.413055
0	41	81	-333.585510
0	41	65	-338.263184
0	42	63	-232.426331
0	42	43	-235.881256
0	42	30	-245.129486
0	42	28	-245.162445
0	42	3	-245.941833
0	42	14	-247.207382
0	42	22	-248.088821
0	42	54	-250.091156
0	42	72	-250.846313
0	42	58	-251.948502
0	42	66	-252.745056
0	42	50	-252.772018
0	42	8	-256.755951
0	42	51	-256.758942
0	42	47	-258.215790
0	42	56	-259.237976
0	42	57	-259.557068
0	42	31	-261.891785
0	42	32	-261.911133
0	42	52	-262.533081
0	42	26	-263.309082
0	42	27	-265.421631
0	42	21	-266.666870
0	42	45	-268.269775
0	42	42	-269.887939
0	42	25	-270.052429
0	42	36	-272.929626
0	42	46	-278.781158
0	42	49	-278.981689
0	42	48	-279.178040
0	42	73	-281.985535
0	42	74	-293.055054
0	42	61	-296.954742
0	42	53	-299.303619
0	42	62	-307.526306
0	42	18	-309.491028
0	42	24	-310.894073
0	42	20	-311.365967
0	42	85	-312.793945
0	42	40	-312.955353
0	42	34	-313.034973
0	42	23	-318.085907
0	42	33	-320.351135
0	42	37	-320.727722
0	42	11	-322.980835
0	42	55	-323.984253
0	42	41	-324.708984
0	42	71	-326.314087
0	42	29	-326.926270
0	42	64	-329.130310
0	42	69	-329.505066
0	42	39	-329.738708
0	42	44	-329.824036
0	42	79	-330.354797
0	42	75	-330.955811
0	42	16	-331.166229
0	42	70	-331.175903
0	42	77	-331.309692
0	42	76	-332.265991
0	42	78	-332.864990
0	42	38	-332.869598
0	42	35	-333.935242
0	42	65	-337.591400
0	43	63	-225.827423
0	43	90	-232.977905
0	43	92	-234.019180
0	43	99	-236.861389
0	43	15	-239.031860
0	43	3	-240.681763
0	43	8	-246.003845
0	43	61	-246.942841
0	43	105	-247.071808
0	43	14	-249.323334
0	43	88	-249.710815
0	43	103	-251.251648
0	43	11	-256.019287
0	43	89	-256.196960
0	43	87	-260.053955
0	43	106	-260.149414
0	43	96	-260.958679
0	43	94	-266.817688
0	43	95	-269.627014
0	43	93	-274.137634
0	43	98	-278.675232
0	43	69	-287.452698
0	43	18	-296.009216
0	43	97	-297.500671
0	43	13	-297.915283
0	43	110	-305.236298
0	43	52	-310.879089
0	43	26	-311.839539
0	43	108	-312.237549
0	43	58	-315.829224
0	43	100	-317.605713
0	43	86	-317.612244
0	43	85	-317.764771
0	43	107	-321.529175
0	43	91	-321.841064
0	43	109	-324.296631
0	43	17	-345.825043
0	44	63	-231.594910
0	44	15	-233.393982
0	44	93	-237.362900
0	44	90	-238.759598
0	44	96	-240.529999
0	44	92	-241.817596
0	44	8	-242.891327
0	44	3	-244.411667
0	44	88	-247.399170
0	44	89	-249.014465
0	44	95	-256.377686
0	44	14	-257.975830
0	44	97	-260.015808
0	44	18	-260.254822
0	44	103	-264.216248
0	44	11	-267.727844
0	44	87	-275.077759
0	44	98	-276.783630
0	44	69	-286.406250
0	44	110	-291.632202
0	44	106	-294.472321
0	44	105	-300.792969
0	44	61	-300.852722
0	44	52	-303.217285
0	44	99	-304.601776
0	44	94	-306.091553
0	44	26	-306.680603
0	44	58	-307.523804
0	44	13	-309.130859
0	44	100	-315.172607
0	44	86	-316.468811
0	44	109	-317.313629
0	44	108	-319.776917
0	44	85	-320.527802
0	44	107	-322.935944
0	44	91	-325.944153
0	44	17	-348.168884
0	45	101	-246.194061
0	45	90	-247.914459
0	45	63	-248.478622
0	45	15	-254.111572
0	45	3	-259.537842
0	45	88	-265.434082
0	45	95	-269.516357
0	45	8	-270.255096
0	45	14	-271.296936
0	45	99	-274.579407
0	45	89	-275.220154
0	45	97	-278.742523
0	45	104	-284.148865
0	45	61	-285.718506
0	45	52	-300.332825
0	45	103	-302.215759
0	45	26	-304.194153
0	45	86	-304.242218
0	45	69	-305.087189
0	45	18	-309.637939
0	45	58	-314.139160
0	45	107	-319.399414
0	45	102	-320.791748
0	45	85	-324.332092
0	45	100	-326.353638
0	45	91	-328.040833
0	46	89	-221.350342
0	46	90	-229.146667
0	46	15	-233.016296
0	46	63	-234.419052
0	46	8	-240.592789
0	46	93	-247.303879
0	46	95	-251.298111
0	46	3	-254.027893
0	46	87	-254.338257
0	46	88	-255.754028
0	46	14	-257.128815
0	46	105	-257.827393
0	46	61	-270.729919
0	46	18	-286.579498
0	46	99	-293.852905
0	46	26	-296.355927
0	46	58	-306.437256
0	46	106	-308.338318
0	46	94	-308.720337
0	46	52	-308.956696
0	46	86	-309.835297
0	46	97	-312.025024
0	46	107	-314.699188
0	46	85	-316.856628
0	46	69	-319.315430
0	46	98	-322.757751
0	46	91	-324.016296
1	47	63	-566.757751
1	47	61	-576.858276
1	47	90	-579.252930
1	47	92	-579.336060
1	47	89	-585.487793
1	47	88	-586.146851
1	47	87	-587.832153
1	47	52	-590.100525
1	47	15	-599.561462
1	47	58	-603.741089
1	47	26	-609.586426
1	47	106	-615.975952
1	47	86	-616.055298
1	47	105	-616.183411
1	47	91	-623.725830
1	47	85	-638.055542
1	47	8	-645.925659
1	47	3	-649.059448
1	47	109	-650.524658
1	47	97	-653.231201
1	47	94	-654.705200
1	47	107	-657.933838
1	47	11	-659.647705
1	47	17	-664.450562
1	47	103	-665.381165
1	47	14	-665.984558
1	47	98	-672.738647
1	47	93	-675.394226
1	47	100	-677.654297
1	47	110	-680.710327
1	47	99	-682.678589
1	47	95	-684.649719
1	47	96	-685.559814
1	47	108	-687.201294
1	47	13	-687.524475
1	47	69	-688.767944
1	47	18	-690.081421
1	48	89	-579.650391
1	48	11	-583.206909
1	48	61	-590.888733
1	48	69	-597.651978
1	48	15	-604.235474
1	48	90	-604.828979
1	48	63	-617.086792
1	48	8	-626.440552
1	48	3	-642.442383
1	48	110	-642.474365
1	48	18	-643.968872
1	48	94	-644.543335
1	48	103	-645.523193
1	48	92	-645.812378
1	48	93	-649.803223
1	48	87	-650.643433
1	48	100	-651.937988
1	48	106	-653.114441
1	48	95	-660.760864
1	48	14	-664.019287
1	48	26	-664.150757
1	48	85	-664.553955
1	48	98	-667.767700
1	48	86	-669.420654
1	48	88	-671.396179
1	48	91	-672.375122
1	48	17	-674.871704
1	48	109	-675.760620
1	48	52	-676.996460
1	48	105	-687.535156
1	48	96	-690.058105
1	48	108	-691.014587
1	48	97	-691.244751
1	48	58	-691.953247
1	48	13	-697.667358
1	48	107	-698.624146
1	48	99	-700.386841
1	49	63	-561.383667
1	49	15	-562.990601
1	49	93	-565.827515
1	49	89	-567.857056
1	49	61	-573.904846
1	49	11	-575.096191
1	49	87	-583.263062
1	49	90	-585.844116
1	49	92	-585.966309
1	49	17	-586.700623
1	49	69	-590.340210
1	49	18	-598.282227
1	49	14	-598.596558
1	49	88	-615.838257
1	49	95	-617.220947
1	49	8	-619.944946
1	49	52	-621.172424
1	49	94	-622.013550
1	49	100	-622.578735
1	49	3	-626.444824
1	49	110	-626.923706
1	49	105	-631.975464
1	49	98	-633.408691
1	49	91	-635.062988
1	49	109	-636.924072
1	49	96	-639.252808
1	49	58	-645.098633
1	49	97	-650.226929
1	49	103	-653.646912
1	49	26	-655.162476
1	49	85	-655.312012
1	49	106	-656.233826
1	49	86	-657.655273
1	49	99	-680.346863
1	49	107	-681.587891
1	49	108	-685.566528
1	49	13	-695.012024
1	50	96	-559.394775
1	50	94	-577.207886
1	50	89	-580.921753
1	50	11	-582.087097
1	50	61	-607.055420
1	50	15	-608.635254
1	50	95	-610.979248
1	50	93	-611.068054
1	50	110	-619.360840
1	50	100	-628.494080
1	50	90	-629.421875
1	50	87	-635.701416
1	50	3	-636.788696
1	50	18	-638.294006
1	50	92	-640.589050
1	50	14	-646.152954
1	50	103	-648.259033
1	50	105	-649.058533
1	50	17	-651.253540
1	50	69	-654.032043
1	50	98	-654.410400
1	50	63	-656.001221
1	50	106	-660.391724
1	50	88	-664.437500
1	50	109	-670.133301
1	50	8	-674.898315
1	50	108	-677.565125
1	50	99	-678.554138
1	50	97	-686.411499
1	50	58	-686.558228
1	50	86	-691.138550
1	50	91	-693.100891
1	50	13	-693.768738
1	50	52	-701.042542
1	50	85	-701.502686
1	50	26	-703.008789
1	50	107	-706.399353
1	51	87	-557.749512
1	51	15	-566.530273
1	51	92	-568.648560
1	51	93	-568.728149
1	51	89	-576.854675
1	51	90	-583.249390
1	51	88	-585.646851
1	51	11	-596.657227
1	51	105	-610.351562
1	51	17	-613.681274
1	51	14	-614.079834
1	51	94	-616.300842
1	51	58	-623.742310
1	51	100	-626.984070
1	51	98	-629.128662
1	51	8	-630.835571
1	51	3	-636.648804
1	51	63	-638.238403
1	51	61	-640.650085
1	51	91	-644.652832
1	51	86	-645.656860
1	51	95	-650.875244
1	51	26	-650.890564
1	51	106	-655.587219
1	51	18	-656.057495
1	51	103	-656.251587
1	51	52	-661.962524
1	51	109	-668.301819
1	51	110	-669.677856
1	51	69	-677.052856
1	51	96	-680.395081
1	51	99	-687.989258
1	51	13	-690.372559
1	51	107	-691.474365
1	51	85	-693.859741
1	51	108	-694.938171
1	51	97	-696.980469
1	52	90	-550.624023
1	52	89	-566.979431
1	52	93	-577.371460
1	52	63	-579.613037
1	52	92	-589.874817
1	52	15	-596.536621
1	52	88	-603.192627
1	52	100	-604.975891
1	52	106	-605.773804
1	52	11	-610.750061
1	52	87	-611.892395
1	52	61	-616.463867
1	52	52	-620.461060
1	52	95	-621.186157
1	52	14	-629.729370
1	52	91	-633.062134
1	52	3	-633.063721
1	52	8	-639.261230
1	52	58	-640.098389
1	52	94	-642.082886
1	52	26	-643.768921
1	52	96	-644.403687
1	52	105	-647.941284
1	52	98	-654.993286
1	52	18	-656.811951
1	52	69	-657.046814
1	52	17	-661.076965
1	52	109	-662.492676
1	52	86	-670.108948
1	52	110	-675.721924
1	52	97	-679.187622
1	52	107	-684.860107
1	52	103	-685.265137
1	52	99	-689.346191
1	52	85	-692.355591
1	52	108	-700.188965
1	52	13	-704.481689
1	53	90	-557.451172
1	53	110	-559.463135
1	53	93	-561.826050
1	53	11	-563.430481
1	53	98	-568.242310
1	53	96	-569.612793
1	53	15	-570.902954
1	53	100	-571.821655
1	53	89	-575.979187
1	53	63	-578.235840
1	53	94	-578.497131
1	53	17	-589.920959
1	53	95	-602.935791
1	53	87	-603.411621
1	53	92	-605.646240
1	53	8	-606.929321
1	53	103	-608.182373
1	53	61	-612.620728
1	53	3	-613.277405
1	53	106	-620.792358
1	53	88	-624.505371
1	53	14	-624.566833
1	53	18	-632.911377
1	53	52	-642.870117
1	53	105	-654.529297
1	53	109	-655.427979
1	53	97	-663.372986
1	53	69	-669.230408
1	53	91	-680.404541
1	53	13	-681.409058
1	53	99	-686.268738
1	53	26	-687.195801
1	53	86	-688.347534
1	53	107	-688.864746
1	53	85	-689.776428
1	53	58	-689.929871
1	53	108	-692.732544
1	54	11	-576.477905
1	54	3	-624.908325
1	54	111	-627.483521
1	54	14	-633.041504
1	54	7	-635.318848
1	54	8	-649.085571
1	54	17	-657.086548
1	54	18	-677.893250
1	54	13	-689.533325
1	54	16	-698.625732
1	55	18	-613.932312
1	55	3	-628.566040
1	55	14	-634.994263
1	55	111	-635.966553
1	55	11	-642.214539
1	55	17	-647.685059
1	55	13	-651.037964
1	55	7	-682.668335
1	55	16	-693.886597
1	55	8	-706.339600
1	56	111	-554.109009
1	56	7	-559.112305
1	56	11	-565.685852
1	56	17	-602.615723
1	56	3	-606.975586
1	56	18	-619.576050
1	56	14	-637.447021
1	56	13	-662.352661
1	56	8	-664.365479
1	56	16	-695.525146
1	57	11	-576.417419
1	57	7	-600.206970
1	57	8	-624.289246
1	57	3	-629.889526
1	57	111	-656.987793
1	57	14	-657.349243
1	57	17	-664.280396
1	57	18	-666.591492
1	57	13	-696.606079
1	57	16	-699.716797
1	58	11	-578.265747
1	58	7	-599.576172
1	58	111	-620.582275
1	58	3	-663.048462
1	58	18	-663.945251
1	58	8	-666.959229
1	58	14	-669.602478
1	58	17	-677.302246
1	58	13	-695.262634
1	58	16	-699.763184
1	59	11	-590.806763
1	59	14	-632.941406
1	59	8	-654.455017
1	59	7	-655.235962
1	59	111	-682.233398
1	59	3	-682.824829
1	59	13	-686.248169
1	59	17	-686.731445
1	59	18	-695.129150
1	59	16	-701.078491
1	60	11	-572.045654
1	60	14	-601.253052
1	60	7	-603.424072
1	60	8	-605.495117
1	60	17	-625.125366
1	60	3	-640.394897
1	60	18	-647.716431
1	60	13	-661.377136
1	60	111	-665.526672
1	60	16	-696.718750
1	61	11	-600.643555
1	61	3	-614.943726
1	61	18	-619.433716
1	61	14	-629.759766
1	61	17	-655.887329
1	61	8	-664.126404
1	61	16	-695.049805
1	61	13	-709.439087
1	62	111	-549.371094
1	62	14	-555.924011
1	62	7	-558.495605
1	62	11	-562.962952
1	62	3	-605.360229
1	62	18	-615.577576
1	62	8	-649.037292
1	62	17	-653.619690
1	62	13	-703.381592
1	62	16	-713.184814
1	63	11	-614.274292
1	63	3	-635.688843
1	63	14	-639.235352
1	63	8	-645.158936
1	63	111	-653.440979
1	63	7	-664.639648
