0	1	2	-0.482341
1	133	198	-2.829268
1	133	236	-3.038185
1	133	122	-3.674324
1	133	244	-4.389251
1	133	217	-4.866388
1	133	199	-4.877658
1	133	223	-5.533992
1	133	11	-5.891835
1	133	187	-6.541502
1	133	231	-6.653483
1	133	191	-8.032437
1	133	188	-9.508142
1	134	51	8.497123
1	134	233	5.444505
1	134	240	4.364132
1	134	221	3.577609
1	134	245	3.139884
1	134	238	2.120563
1	134	232	1.630197
1	134	223	1.463466
1	134	243	1.370246
1	134	99	1.083621
1	134	16	1.065386
1	134	228	0.431217
1	134	235	0.179313
1	134	116	0.168825
1	134	14	0.093113
1	134	242	0.004593
1	134	188	0.004388
1	134	226	-0.075055
1	134	230	-0.156846
1	134	227	-0.592264
1	134	3	-0.634929
1	134	229	-0.863972
1	134	241	-1.018774
1	134	224	-1.705402
1	134	244	-1.776435
1	134	207	-2.249339
1	134	122	-2.254888
1	134	222	-2.617104
1	134	231	-2.654332
1	134	225	-2.688452
1	134	246	-2.899920
1	134	8	-3.013452
1	134	210	-3.110702
1	134	96	-3.270924
1	134	247	-3.370176
1	134	201	-3.474740
1	134	196	-3.506614
1	134	190	-4.042438
1	134	239	-4.256091
1	134	11	-4.318792
1	134	236	-5.045378
1	134	217	-5.378016
1	134	198	-5.380872
1	134	208	-5.583457
1	134	18	-5.987029
1	134	187	-7.061846
1	134	237	-7.544632
1	134	234	-8.845798
1	134	191	-9.141780
1	134	197	-9.397028
1	134	199	-10.799732
1	135	228	5.817601
1	135	51	4.867178
1	135	232	4.302570
1	135	233	3.396431
1	135	238	3.078636
1	135	226	2.905273
1	135	96	2.640883
1	135	116	1.753104
1	135	224	1.655940
1	135	99	1.624418
1	135	201	1.608116
1	135	196	1.565953
1	135	229	1.529784
1	135	239	1.186102
1	135	190	1.088760
1	135	3	0.920719
1	135	207	0.775423
1	135	246	0.601736
1	135	122	0.554480
1	135	188	0.243962
1	135	210	0.149908
1	135	242	0.012171
1	135	241	0.007156
1	135	235	-0.065841
1	135	240	-0.080825
1	135	230	-0.332934
1	135	221	-0.377456
1	135	208	-0.817350
1	135	16	-1.082628
1	135	227	-1.347619
1	135	234	-1.387771
1	135	223	-1.624685
1	135	18	-2.161335
1	135	243	-2.285493
1	135	14	-2.459213
1	135	225	-2.504534
1	135	8	-2.535167
1	135	247	-2.767827
1	135	244	-2.985074
1	135	217	-3.050089
1	135	245	-3.275501
1	135	222	-3.662356
1	135	11	-3.713601
1	135	237	-4.525899
1	135	198	-4.597493
1	135	236	-4.612588
1	135	197	-5.005743
1	135	187	-5.320209
1	135	191	-5.744365
1	135	199	-6.283502
1	135	231	-7.782202
1	136	51	11.947313
1	136	233	10.005347
1	136	8	8.343966
1	136	229	7.897552
1	136	221	7.518833
1	136	201	7.060345
1	136	14	6.994380
1	136	224	6.857691
1	136	227	6.475236
1	136	235	5.638055
1	136	228	4.577564
1	136	3	4.273032
1	136	232	4.019902
1	136	239	3.068990
1	136	198	2.527322
1	136	226	1.849064
1	136	99	0.792855
1	136	242	0.694190
1	136	18	0.544876
1	136	225	0.308231
1	136	238	0.231524
1	136	241	0.120664
1	136	245	-0.260137
1	136	240	-0.413609
1	136	122	-0.415628
1	136	243	-0.474948
1	136	207	-0.496528
1	136	236	-0.695926
1	136	190	-1.143272
1	136	217	-1.943467
1	136	222	-2.079053
1	136	196	-2.143411
1	136	230	-2.559053
1	136	223	-3.177705
1	136	116	-3.742906
1	136	244	-4.667459
1	136	231	-4.674226
1	136	234	-5.254805
1	136	16	-5.316821
1	136	246	-5.328232
1	136	187	-5.611816
1	136	96	-5.871234
1	136	247	-6.160822
1	136	191	-6.565650
1	136	210	-6.730101
1	136	237	-7.672957
1	136	11	-8.787108
1	136	199	-10.449700
1	136	197	-11.022168
1	136	188	-13.845958
1	136	208	-18.664265
1	137	51	6.898331
1	137	226	5.319334
1	137	99	4.160882
1	137	228	3.817484
1	137	229	3.653405
1	137	233	3.601323
1	137	240	3.335065
1	137	227	3.319139
1	137	224	3.287479
1	137	221	3.203468
1	137	232	3.066268
1	137	239	2.889249
1	137	116	2.472690
1	137	235	2.319443
1	137	207	2.097915
1	137	8	1.806940
1	137	238	1.246977
1	137	201	1.145313
1	137	190	1.144163
1	137	225	1.106165
1	137	247	0.865508
1	137	3	0.752374
1	137	241	0.491873
1	137	236	0.371834
1	137	96	0.210688
1	137	246	-0.146036
1	137	234	-0.403067
1	137	210	-0.679704
1	137	242	-0.859410
1	137	223	-1.185373
1	137	230	-1.260019
1	137	198	-1.403858
1	137	16	-1.597563
1	137	222	-1.599597
1	137	188	-1.690770
1	137	191	-1.917372
1	137	217	-2.181752
1	137	243	-2.312011
1	137	196	-2.379743
1	137	11	-2.574356
1	137	122	-2.694102
1	137	245	-2.725838
1	137	18	-3.309606
1	137	14	-3.866189
1	137	237	-4.232786
1	137	187	-4.337034
1	137	244	-4.770953
1	137	208	-5.985004
1	137	197	-6.978731
1	137	199	-7.292156
1	137	231	-8.973359
1	138	51	7.908421
1	138	116	6.252689
1	138	224	4.572612
1	138	228	4.324482
1	138	232	3.081816
1	138	243	2.726089
1	138	190	2.564309
1	138	238	2.511689
1	138	196	2.455315
1	138	244	2.158505
1	138	3	2.005918
1	138	233	1.989981
1	138	235	1.942351
1	138	223	1.792364
1	138	99	1.685053
1	138	14	1.599762
1	138	246	1.493713
1	138	221	1.076498
1	138	245	1.074386
1	138	16	0.952558
1	138	229	0.359197
1	138	240	0.316303
1	138	241	-0.486710
1	138	226	-1.020286
1	138	96	-1.027509
1	138	207	-1.434534
1	138	217	-1.505842
1	138	237	-1.891121
1	138	188	-2.173512
1	138	239	-2.284140
1	138	242	-2.357089
1	138	231	-2.357652
1	138	247	-2.367709
1	138	222	-2.371590
1	138	201	-2.547210
1	138	11	-2.813161
1	138	18	-2.915515
1	138	225	-3.279672
1	138	8	-3.290171
1	138	230	-3.433259
1	138	210	-3.811573
1	138	227	-3.839057
1	138	234	-4.543192
1	138	208	-4.586691
1	138	122	-4.885513
1	138	198	-4.913819
1	138	236	-5.033655
1	138	199	-6.146503
1	138	191	-6.221410
1	138	187	-6.940679
1	138	197	-7.580145
1	139	228	11.105523
1	139	224	10.178365
1	139	51	8.778996
1	139	232	8.301494
1	139	229	7.878294
1	139	233	6.901999
1	139	227	6.848482
1	139	241	6.056231
1	139	235	5.634920
1	139	207	4.783913
1	139	190	4.732030
1	139	3	4.693303
1	139	14	4.668099
1	139	116	4.283437
1	139	239	3.913682
1	139	201	3.674797
1	139	99	3.238253
1	139	225	2.656153
1	139	221	2.645804
1	139	8	2.147638
1	139	122	1.796950
1	139	238	1.642397
1	139	196	0.825855
1	139	198	0.797436
1	139	246	0.241185
1	139	226	0.106088
1	139	222	-0.555390
1	139	242	-1.123970
1	139	223	-1.354930
1	139	96	-1.850010
1	139	234	-1.964964
1	139	18	-2.027223
1	139	187	-2.052438
1	139	188	-2.196543
1	139	237	-3.078846
1	139	240	-3.157794
1	139	16	-3.486990
1	139	247	-3.565359
1	139	217	-3.601153
1	139	210	-4.599728
1	139	191	-4.709279
1	139	236	-4.711035
1	139	243	-5.155777
1	139	244	-5.408929
1	139	230	-7.276641
1	139	245	-7.678683
1	139	11	-7.726415
1	139	197	-9.236599
1	139	208	-10.228929
1	139	199	-10.774531
1	139	231	-11.071881
1	140	51	10.728864
1	140	116	9.021439
1	140	14	7.862757
1	140	228	7.485626
1	140	196	5.733502
1	140	99	5.673740
1	140	238	5.324054
1	140	243	5.224323
1	140	190	4.851690
1	140	3	4.296123
1	140	224	4.241096
1	140	232	4.071418
1	140	233	3.716604
1	140	241	2.468475
1	140	229	2.415917
1	140	235	1.846083
1	140	245	1.527189
1	140	240	1.364974
1	140	244	0.816425
1	140	207	0.634376
1	140	221	0.591577
1	140	188	-0.093625
1	140	246	-0.384783
1	140	223	-0.886942
1	140	226	-1.249344
1	140	16	-1.323222
1	140	239	-1.467810
1	140	18	-1.536829
1	140	96	-1.539595
1	140	242	-1.570895
1	140	222	-1.714419
1	140	230	-1.735919
1	140	237	-1.829642
1	140	201	-1.925846
1	140	11	-2.431805
1	140	225	-2.973911
1	140	8	-3.312608
1	140	210	-3.476991
1	140	217	-3.601522
1	140	122	-3.681680
1	140	231	-3.967864
1	140	227	-4.205830
1	140	247	-5.392835
1	140	198	-5.711626
1	140	236	-6.305041
1	140	191	-6.591267
1	140	234	-6.762998
1	140	208	-7.367435
1	140	187	-7.459650
1	140	197	-9.925257
1	140	199	-11.422543
1	141	51	14.165435
1	141	116	11.757610
1	141	228	9.117080
1	141	99	7.117746
1	141	232	6.790066
1	141	238	6.110807
1	141	190	5.983094
1	141	224	5.836682
1	141	229	5.388833
1	141	233	4.903155
1	141	3	4.039905
1	141	246	3.907465
1	141	243	3.683132
1	141	196	3.388592
1	141	241	2.865874
1	141	14	2.826877
1	141	235	2.678962
1	141	240	1.772179
1	141	16	1.546916
1	141	207	1.229501
1	141	226	1.166034
1	141	239	0.871600
1	141	221	0.428347
1	141	223	0.239629
1	141	96	-0.030060
1	141	188	-0.794007
1	141	225	-2.024518
1	141	245	-2.499793
1	141	11	-2.959748
1	141	201	-3.007471
1	141	210	-3.705896
1	141	227	-4.036348
1	141	247	-4.045003
1	141	230	-4.207543
1	141	244	-4.334733
1	141	237	-4.635292
1	141	242	-4.941140
1	141	222	-5.022087
1	141	122	-6.443869
1	141	236	-6.761482
1	141	217	-7.051402
1	141	187	-7.370025
1	141	18	-7.402978
1	141	208	-7.854087
1	141	8	-8.128536
1	141	234	-8.423686
1	141	198	-9.466245
1	141	191	-9.483658
1	141	231	-10.980400
1	141	199	-13.846663
1	141	197	-15.753166
1	142	51	10.882675
1	142	228	8.093949
1	142	116	7.688638
1	142	229	6.975440
1	142	224	6.193798
1	142	190	5.948259
1	142	226	5.514510
1	142	99	5.253459
1	142	3	3.839151
1	142	232	3.479003
1	142	239	3.294617
1	142	233	3.279441
1	142	235	3.228413
1	142	201	3.169318
1	142	238	2.897942
1	142	207	2.354445
1	142	240	2.262507
1	142	246	1.877866
1	142	221	1.116925
1	142	196	0.957665
1	142	241	0.812925
1	142	96	0.599828
1	142	243	0.201919
1	142	236	0.126406
1	142	227	0.049436
1	142	247	-0.042944
1	142	14	-0.183643
1	142	245	-0.623141
1	142	18	-0.671040
1	142	234	-1.178370
1	142	8	-1.508621
1	142	16	-1.763379
1	142	222	-1.867740
1	142	225	-1.920156
1	142	223	-3.129530
1	142	210	-3.606241
1	142	242	-3.716764
1	142	237	-3.789722
1	142	198	-3.916181
1	142	191	-4.633753
1	142	244	-4.759468
1	142	208	-5.091282
1	142	217	-5.446439
1	142	230	-5.689962
1	142	11	-5.788731
1	142	188	-6.127365
1	142	122	-7.576735
1	142	187	-8.491569
1	142	197	-8.508110
1	142	199	-9.643969
1	142	231	-11.315091
1	143	228	5.792586
1	143	224	5.668936
1	143	116	5.624209
1	143	232	4.825015
1	143	233	4.595564
1	143	225	4.307453
1	143	241	3.943784
1	143	229	3.884189
1	143	223	3.681406
1	143	51	3.601423
1	143	235	3.349586
1	143	14	3.219180
1	143	3	3.034471
1	143	207	2.708115
1	143	221	2.698072
1	143	227	1.925209
1	143	8	1.835951
1	143	238	1.123693
1	143	196	0.744863
1	143	190	0.682632
1	143	99	0.482916
1	143	188	0.379902
1	143	244	0.244779
1	143	237	-0.339741
1	143	198	-0.352203
1	143	122	-0.627740
1	143	243	-0.652940
1	143	246	-1.756601
1	143	187	-1.862630
1	143	226	-1.979010
1	143	222	-2.222909
1	143	239	-2.400643
1	143	18	-2.461528
1	143	240	-2.493712
1	143	201	-2.956524
1	143	217	-3.164222
1	143	231	-3.605207
1	143	236	-3.636651
1	143	242	-3.728572
1	143	96	-4.052783
1	143	245	-4.661696
1	143	210	-4.818190
1	143	230	-4.966911
1	143	11	-5.005243
1	143	191	-5.103458
1	143	16	-5.924990
1	143	234	-6.482381
1	143	199	-6.493483
1	143	247	-6.603926
1	143	208	-7.600591
1	143	197	-7.898263
1	159	252	9.333435
1	159	8	5.524317
1	159	250	4.871933
1	159	187	3.829949
1	159	253	3.546471
1	159	199	2.932537
1	159	248	1.710798
1	159	200	-0.798829
1	159	258	-2.058507
1	159	254	-2.295709
1	159	257	-2.871589
1	159	110	-3.347120
1	159	208	-3.431752
1	159	251	-4.463204
1	159	256	-4.751850
1	159	201	-4.991654
1	159	249	-5.017780
1	159	13	-5.222121
1	159	3	-5.451541
1	159	14	-5.797096
1	159	11	-6.866582
1	159	18	-6.915467
1	159	63	-7.211712
1	159	17	-7.627627
1	159	191	-8.240353
1	159	16	-10.689069
1	159	113	-10.744886
1	159	255	-11.023564
1	159	109	-13.696973
1	162	8	5.120822
1	162	252	5.093176
1	162	187	3.971011
1	162	248	3.064806
1	162	3	2.579056
1	162	201	1.108908
1	162	251	1.081882
1	162	200	0.448082
1	162	113	0.312011
1	162	14	0.106992
1	162	18	-0.421663
1	162	250	-0.492660
1	162	109	-2.200059
1	162	13	-2.505925
1	162	253	-2.645815
1	162	258	-3.337548
1	162	256	-3.535872
1	162	255	-3.740788
1	162	257	-4.199230
1	162	16	-4.420539
1	162	254	-4.440328
1	162	63	-4.465758
1	162	110	-4.560697
1	162	191	-6.769356
1	162	199	-7.063035
1	162	208	-7.130443
1	162	17	-7.333091
1	162	11	-7.841820
1	162	249	-8.011086
1	163	201	9.254721
1	163	113	8.758739
1	163	14	7.845772
1	163	251	7.100017
1	163	8	6.937718
1	163	18	6.591783
1	163	13	6.113009
1	163	252	4.901143
1	163	258	4.505805
1	163	253	3.688721
1	163	248	3.186139
1	163	17	2.793767
1	163	249	1.874357
1	163	187	1.635165
1	163	191	1.464948
1	163	200	0.671182
1	163	255	0.119055
1	163	109	-0.093354
1	163	63	-0.460602
1	163	250	-3.602587
1	163	199	-3.886385
1	163	254	-4.936242
1	163	3	-5.109134
1	163	11	-5.372646
1	163	256	-7.691564
1	163	16	-8.285666
1	163	257	-8.400828
1	163	208	-14.540759
1	163	110	-14.589798
1	165	113	8.447525
1	165	253	7.412832
1	165	14	6.150918
1	165	18	5.610592
1	165	63	5.228627
1	165	201	4.744055
1	165	251	4.272705
1	165	258	3.627655
1	165	17	3.487020
1	165	109	2.948496
1	165	257	2.225742
1	165	187	0.534225
1	165	3	-0.255826
1	165	249	-1.332413
1	165	199	-2.660044
1	165	208	-3.371525
1	165	16	-4.629124
1	165	252	-5.027365
1	165	200	-5.677335
1	165	110	-7.824200
1	165	248	-8.014254
1	165	254	-8.102126
1	165	256	-9.178545
1	165	8	-9.598202
1	165	11	-10.630707
1	165	191	-12.780350
1	165	250	-14.450287
1	165	13	-15.679154
1	165	255	-15.949891
1	166	252	4.991217
1	166	63	4.917202
1	166	258	3.272601
1	166	14	3.134565
1	166	187	3.059766
1	166	113	2.260438
1	166	250	2.039584
1	166	256	1.350660
1	166	253	1.251526
1	166	254	0.799013
1	166	200	-0.214124
1	166	248	-2.855567
1	166	3	-3.553751
1	166	251	-3.902718
1	166	110	-4.084248
1	166	191	-4.092772
1	166	8	-4.382827
1	166	11	-4.575030
1	166	249	-4.622425
1	166	199	-5.131373
1	166	257	-5.447433
1	166	16	-8.298363
1	166	208	-8.884720
1	166	255	-9.884905
1	166	18	-10.048797
1	166	109	-10.425590
1	166	17	-10.517936
1	166	201	-10.913530
1	166	13	-11.716097
1	167	258	6.436446
1	167	253	4.313608
1	167	8	3.441892
1	167	14	2.869219
1	167	18	2.716968
1	167	63	2.449722
1	167	252	1.875298
1	167	249	1.324359
1	167	3	0.203558
1	167	200	-0.338952
1	167	248	-0.997747
1	167	113	-1.535928
1	167	254	-1.585920
1	167	250	-1.728738
1	167	251	-2.125225
1	167	257	-2.503555
1	167	13	-2.950666
1	167	201	-3.180028
1	167	255	-4.659671
1	167	199	-4.799472
1	167	256	-5.519950
1	167	191	-5.942911
1	167	17	-6.644650
1	167	187	-6.665488
1	167	110	-7.000442
1	167	208	-9.219176
1	167	11	-9.849771
1	167	109	-10.026405
1	167	16	-10.742860
1	168	253	4.567657
1	168	8	3.175821
1	168	249	2.275417
1	168	3	1.772133
1	168	14	1.767889
1	168	252	1.675927
1	168	18	1.475665
1	168	248	1.016485
1	168	258	0.824982
1	168	251	0.671667
1	168	201	0.475355
1	168	257	0.366362
1	168	17	-0.281511
1	168	187	-0.287587
1	168	208	-1.173014
1	168	13	-1.268091
1	168	256	-1.474008
1	168	110	-2.975188
1	168	250	-3.007631
1	168	255	-3.521639
1	168	113	-3.756396
1	168	109	-4.561874
1	168	200	-4.577826
1	168	191	-5.119235
1	168	63	-5.123836
1	168	199	-6.109653
1	168	11	-6.635771
1	168	16	-8.119328
1	169	257	5.802896
1	169	63	5.279638
1	169	17	3.353516
1	169	199	2.895172
1	169	18	2.499472
1	169	200	0.653621
1	169	249	0.552060
1	169	208	0.539525
1	169	254	0.385698
1	169	250	-0.390302
1	169	187	-1.383883
1	169	256	-2.613390
1	169	8	-3.622310
1	169	252	-3.837785
1	169	191	-4.039735
1	169	201	-4.959294
1	169	110	-5.182978
1	169	13	-6.581553
1	169	255	-7.034943
1	169	248	-7.803522
1	169	253	-8.188257
1	169	16	-10.670672
1	169	11	-11.485971
1	169	251	-12.148228
1	169	258	-12.923374
1	169	3	-13.659568
1	169	14	-15.330300
1	169	109	-16.263590
1	169	113	-18.394846
1	170	18	6.568304
1	170	8	6.543462
1	170	253	5.938637
1	170	252	4.510607
1	170	258	2.923348
1	170	199	2.917529
1	170	3	2.496138
1	170	251	2.299268
1	170	254	1.872389
1	170	187	1.631281
1	170	14	1.065788
1	170	250	0.809025
1	170	257	0.190719
1	170	248	-0.849835
1	170	200	-1.728177
1	170	201	-2.115725
1	170	249	-3.959530
1	170	63	-4.295248
1	170	113	-4.368547
1	170	17	-4.995684
1	170	13	-5.463954
1	170	110	-5.674513
1	170	256	-7.549896
1	170	191	-7.796236
1	170	208	-7.980364
1	170	11	-8.892323
1	170	109	-10.467889
1	170	255	-11.858518
1	170	16	-12.951225
1	171	63	5.732406
1	171	113	5.335292
1	171	258	3.973571
1	171	8	3.230179
1	171	18	3.036500
1	171	249	2.706683
1	171	251	2.490974
1	171	14	2.430482
1	171	201	1.863070
1	171	255	1.518441
1	171	256	1.394554
1	171	253	-0.196315
1	171	3	-0.329695
1	171	109	-0.365742
1	171	248	-0.573309
1	171	252	-0.576150
1	171	200	-0.997639
1	171	187	-1.004984
1	171	17	-1.214907
1	171	11	-1.454870
1	171	13	-1.554889
1	171	16	-1.903733
1	171	250	-2.622383
1	171	191	-2.650644
1	171	199	-3.343997
1	171	254	-5.571371
1	171	257	-6.118250
1	171	208	-7.097325
1	171	110	-9.681693
1	172	187	11.760045
1	172	113	10.904509
1	172	251	8.217802
1	172	109	6.666965
1	172	201	4.214868
1	172	199	4.044229
1	172	252	3.806554
1	172	14	3.685242
1	172	3	3.365906
1	172	63	2.800752
1	172	18	2.402166
1	172	248	1.918514
1	172	250	1.794821
1	172	254	1.509596
1	172	16	0.750935
1	172	8	0.693197
1	172	256	0.563490
1	172	253	-1.541658
1	172	13	-2.384496
1	172	11	-2.792875
1	172	258	-2.944708
1	172	200	-3.218017
1	172	257	-3.713738
1	172	191	-3.943497
1	172	255	-6.069122
1	172	17	-6.304601
1	172	110	-6.662769
1	172	208	-6.834222
1	172	249	-7.406467
1	173	253	6.506793
1	173	258	4.067390
1	173	14	2.585948
1	173	63	2.047031
1	173	252	1.245127
1	173	251	0.824342
1	173	201	0.702202
1	173	113	-0.282108
1	173	109	-0.784467
1	173	199	-0.914953
1	173	8	-1.369970
1	173	18	-1.403976
1	173	200	-1.791326
1	173	187	-1.857676
1	173	248	-1.901000
1	173	16	-2.791360
1	173	3	-3.395535
1	173	17	-4.375840
1	173	257	-4.533230
1	173	11	-4.710195
1	173	110	-5.327920
1	173	254	-6.114200
1	173	13	-6.674685
1	173	208	-6.994927
1	173	249	-7.120626
1	173	255	-8.187652
1	173	191	-8.580188
1	173	250	-8.964627
1	173	256	-9.265782
1	174	16	2.505659
1	174	110	2.208309
1	174	8	2.089880
1	174	200	1.462162
1	174	257	0.805541
1	174	208	-0.062511
1	174	201	-1.257304
1	174	17	-1.834671
1	174	253	-1.858989
1	174	109	-2.406585
1	174	63	-2.715754
1	174	248	-3.683157
1	174	252	-4.373588
1	174	255	-4.714194
1	174	3	-4.914495
1	174	187	-5.520920
1	174	199	-5.603855
1	174	250	-7.071107
1	174	18	-7.779682
1	174	13	-7.883776
1	174	256	-8.295985
1	174	251	-9.962155
1	174	254	-10.309907
1	174	249	-10.793397
1	174	11	-11.728309
1	174	191	-13.017500
1	174	14	-13.157744
1	174	258	-13.808972
1	174	113	-18.600479
1	175	201	9.203714
1	175	113	8.116919
1	175	258	6.030879
1	175	13	5.357086
1	175	18	4.884900
1	175	8	4.311474
1	175	251	2.835572
1	175	253	2.737955
1	175	252	2.731800
1	175	63	2.718055
1	175	14	2.606618
1	175	255	2.212924
1	175	200	2.141074
1	175	248	1.635853
1	175	17	1.092706
1	175	199	-0.895736
1	175	109	-1.323775
1	175	187	-1.427137
1	175	249	-1.434515
1	175	191	-1.959318
1	175	11	-2.623536
1	175	3	-3.031945
1	175	250	-3.323827
1	175	254	-5.184931
1	175	16	-5.682168
1	175	256	-7.222220
1	175	257	-8.148013
1	175	208	-11.672983
1	175	110	-13.298802
1	176	63	2.019725
1	176	253	1.751137
1	176	199	1.714774
1	176	17	0.843841
1	176	201	0.252739
1	176	208	0.208560
1	176	200	0.138917
1	176	8	-0.317629
1	176	258	-0.767743
1	176	257	-0.954631
1	176	110	-0.999080
1	176	249	-1.048183
1	176	3	-1.233922
1	176	256	-2.405651
1	176	18	-2.674443
1	176	16	-3.288154
1	176	252	-3.712164
1	176	254	-3.883732
1	176	248	-3.912890
1	176	251	-4.042034
1	176	255	-5.002707
1	176	13	-5.446784
1	176	191	-7.371654
1	176	14	-7.388678
1	176	11	-8.436247
1	176	113	-8.586887
1	176	109	-8.924965
1	176	250	-9.594072
1	176	187	-9.936275
1	202	183	8.915857
1	202	30	6.733036
1	202	268	5.305957
1	202	63	4.832654
1	202	267	2.345541
1	202	263	2.266129
1	202	116	1.541620
1	202	16	1.211539
1	202	3	1.074265
1	202	270	0.967007
1	202	265	0.918575
1	202	61	0.136637
1	202	271	0.099920
1	202	264	0.045708
1	202	115	-0.382383
1	202	112	-0.511902
1	202	244	-1.106158
1	202	266	-1.198955
1	202	269	-1.535119
1	202	119	-2.139340
1	202	51	-3.210303
1	202	272	-3.680157
1	202	8	-3.724144
1	202	58	-3.805167
1	202	231	-3.870737
1	202	278	-3.999771
1	202	109	-4.076735
1	202	280	-4.714661
1	202	277	-4.760075
1	202	14	-5.140172
1	202	18	-5.375753
1	202	11	-5.829475
1	202	113	-6.039934
1	202	255	-6.350011
1	202	17	-7.531489
1	202	13	-10.069408
1	203	116	8.734113
1	203	183	7.106107
1	203	63	5.208428
1	203	30	5.082384
1	203	264	2.942805
1	203	269	2.938268
1	203	270	2.772908
1	203	244	2.434696
1	203	267	2.216858
1	203	119	2.106528
1	203	265	1.945105
1	203	61	1.796494
1	203	113	1.260963
1	203	263	0.516242
1	203	3	-0.804844
1	203	268	-1.276894
1	203	11	-1.731119
1	203	115	-2.104883
1	203	14	-2.268496
1	203	8	-2.326636
1	203	266	-2.378470
1	203	112	-2.627815
1	203	51	-2.787614
1	203	231	-2.932579
1	203	272	-3.083223
1	203	271	-3.296619
1	203	278	-3.558227
1	203	277	-3.564425
1	203	16	-4.206160
1	203	280	-4.333088
1	203	255	-5.434257
1	203	58	-6.063316
1	203	18	-6.072130
1	203	13	-7.650660
1	203	17	-7.872014
1	203	109	-9.877500
1	204	183	7.355685
1	204	291	7.006696
1	204	274	6.771957
1	204	231	6.416148
1	204	264	6.415098
1	204	30	6.360521
1	204	281	6.172607
1	204	282	5.796340
1	204	276	5.793877
1	204	286	5.741464
1	204	113	5.674278
1	204	14	5.287236
1	204	289	4.395551
1	204	244	4.318824
1	204	116	4.292036
1	204	267	4.187252
1	204	273	4.076911
1	204	275	3.665359
1	204	283	3.555727
1	204	112	2.677558
1	204	287	1.989898
1	204	270	1.847278
1	204	288	1.841103
1	204	279	1.573909
1	204	278	1.376338
1	204	292	0.873460
1	204	61	0.716536
1	204	51	0.614441
1	204	284	0.262956
1	204	3	-0.390041
1	204	63	-0.581254
1	204	263	-0.635136
1	204	295	-1.316386
1	204	119	-1.331756
1	204	18	-1.451921
1	204	272	-1.686029
1	204	268	-1.929743
1	204	290	-2.509935
1	204	293	-2.551407
1	204	115	-2.609621
1	204	285	-4.530376
1	204	294	-5.627222
1	204	58	-5.742690
1	204	280	-6.068504
1	204	271	-8.340554
1	205	30	9.494921
1	205	244	9.476501
1	205	183	9.380572
1	205	267	8.991294
1	205	63	8.140084
1	205	265	6.440854
1	205	116	4.338850
1	205	266	3.674764
1	205	270	2.728589
1	205	115	2.555177
1	205	61	2.220666
1	205	263	1.973144
1	205	119	1.721298
1	205	268	1.713020
1	205	18	-0.827015
1	205	231	-1.170950
1	205	14	-3.468269
1	205	269	-3.625218
1	205	112	-3.752428
1	205	264	-4.170661
1	205	51	-4.469540
1	205	280	-6.596279
1	205	3	-6.721351
1	205	278	-7.378640
1	205	271	-7.392593
1	205	272	-7.563517
1	205	255	-9.406251
1	205	8	-9.558377
1	205	11	-10.047488
1	205	277	-10.785630
1	205	58	-10.950196
1	205	113	-11.245131
1	205	16	-11.536807
1	205	13	-12.190828
1	205	17	-16.280296
1	205	109	-17.024460
1	206	264	7.938108
1	206	270	6.388450
1	206	30	4.467921
1	206	268	4.015344
1	206	115	3.681358
1	206	265	3.257600
1	206	183	2.984439
1	206	63	2.889368
1	206	119	2.041655
1	206	116	1.632705
1	206	263	1.403039
1	206	244	1.340745
1	206	113	0.823752
1	206	8	0.626798
1	206	267	0.414366
1	206	112	-0.093159
1	206	3	-0.781109
1	206	61	-1.625189
1	206	14	-1.718277
1	206	266	-2.162989
1	206	278	-2.404385
1	206	269	-2.782258
1	206	58	-3.154387
1	206	272	-3.326282
1	206	231	-4.237803
1	206	16	-4.305847
1	206	255	-4.675142
1	206	109	-4.873676
1	206	18	-5.007576
1	206	11	-5.402432
1	206	280	-5.703630
1	206	13	-5.815711
1	206	271	-6.351028
1	206	51	-6.960402
1	206	277	-7.953390
1	206	17	-9.973810
1	207	244	9.322510
1	207	264	7.725548
1	207	183	7.154608
1	207	63	6.989966
1	207	116	6.565909
1	207	268	6.000628
1	207	267	5.055523
1	207	30	4.484946
1	207	269	4.477268
1	207	231	3.719927
1	207	270	1.812907
1	207	11	1.438767
1	207	115	-1.080653
1	207	271	-1.108276
1	207	61	-1.433226
1	207	272	-1.650336
1	207	263	-3.267499
1	207	266	-3.351702
1	207	51	-3.436726
1	207	119	-4.294003
1	207	112	-4.687119
1	207	113	-4.781503
1	207	16	-6.397309
1	207	278	-7.104080
1	207	265	-7.520489
1	207	8	-9.160590
1	207	280	-9.580223
1	207	14	-9.947977
1	207	255	-10.415745
1	207	277	-12.264972
1	207	58	-12.279626
1	207	3	-13.926276
1	207	13	-17.069464
1	207	18	-18.655195
1	207	109	-20.066538
1	207	17	-25.788040
1	208	30	6.245830
1	208	183	5.647263
1	208	267	4.471135
1	208	263	3.847678
1	208	265	3.648015
1	208	244	3.607431
1	208	63	3.557186
1	208	116	3.228323
1	208	264	1.594391
1	208	14	1.394677
1	208	266	0.984281
1	208	3	0.806625
1	208	270	0.663301
1	208	268	0.516802
1	208	112	0.343570
1	208	8	-0.165680
1	208	231	-0.315643
1	208	278	-0.757011
1	208	61	-0.961359
1	208	272	-0.961970
1	208	269	-1.097090
1	208	113	-1.473849
1	208	271	-1.905448
1	208	115	-2.013093
1	208	119	-2.534820
1	208	18	-2.975431
