question	QALD2_tr-44	How deep is the water under Brooklyn Bridge? How long does it take to build the Brooklyn Bridge? Is it worth walking over Brooklyn Bridge? How safe is the Brooklyn Bridge? Can you survive jumping off the Brooklyn Bridge? Who designed the Brooklyn Bridge? What did the Brooklyn Bridge symbolize? When was the Brooklyn Bridge built? Is there a guy buried in the Brooklyn Bridge? What was the original design of the Brooklyn Bridge? What type is the Brooklyn Bridge? Why is the Brooklyn Bridge so famous? Why was the Brooklyn Bridge built? How long is the walk across the Brooklyn Bridge?
question	QALD2_tr-50	did Bruce Carver die from
question	QALD2_tr-53	Does the president get paid for life? Who is the 52 president? Has any president won all 50 states? Who were the last 5 presidents of the United States? Who are the 44 presidents in order? Who are the presidents of the United States of America? Who was the best president? Who becomes president if the president is impeached? Who is the oldest living president of the United States? Who is or was the richest president? What number is President Trump? Who was president before Clinton? What president married his adopted daughter? What happens to a president when he is impeached?
question	QALD2_tr-54	What did Abraham Lincoln sound like? Why did Lincoln call his wife Molly? Did Abe Lincoln love his wife? What happened to Abraham Lincoln's wife? When did Lincoln marry? Where is Lincoln buried? Why did they kill Lincoln in the 100? When did Mrs Lincoln Die? Who did Lincoln go to the theater with? What did Booth yell? How long after the 13th Amendment was Lincoln shot? What nationality was Abraham Lincoln? Why was Johnson impeached? What disease did Abe Lincoln have?
question	QALD2_tr-55	When was Warcraft created? What is World of Warcraft based on? When was World of Warcraft most popular? What was the first World of Warcraft game? Will there ever be a Warcraft 2 movie? Is WoW still the biggest mmorpg? How many active WoW players are there? Is WoW classic free? What game engine does WoW use? Will WoW ever end? What's so good about World of Warcraft? Will WoW classic get expansions? Will WoW Classic have expansions? Can I play WoW on my phone?
question	QALD2_tr-57	What year was the Sopranos Season 1? Why did Uncle JR kill Tony? Who played Meadow Soprano in the first episode? Did Paulie kill Tony? What was the first episode of The Sopranos? How much money did the Sopranos make HBO? Is Tony Soprano rich? Does Netflix have the Sopranos? Does Tony Soprano die at the end? Is The Sopranos on any streaming? Where can I watch all seasons of The Sopranos? How many seasons did the Sopranos run on HBO? How many murders did Tony Soprano commit? What year is it supposed to be in the Sopranos?
question	QALD2_tr-6	Who was at Lincoln's bedside when he died? Was Lincoln shot in the head? How long did it take for Abraham Lincoln to die? Did Abraham Lincoln die instantly? What were Booth's last words? What was the cause of Lincoln's death? When did slavery ended? What happened to Ford's Theater after Lincoln's death? How long after the 13th Amendment was Lincoln shot? Did Lincoln die on Good Friday? Where did President Lincoln Die? How does Lincoln die the 100? Why was Johnson impeached? When did Abraham Lincoln die and how?
question	QALD2_tr-61	Where does Mt Fuji rank in tallest mountains? What type of mountain is Nanga Parbat? Where is the tallest mountain on Earth? How many have died on Nanga Parbat? Which mountain has the higher peak? What is the tallest underwater mountain? Which mountain is the most dangerous to climb? What mountain has killed the most climbers? What happens if you die on Everest? What are the top 20 tallest mountains? Which is the killer mountain of Nepal? How many people have died on Nanga Parbat? Why is Annapurna so deadly? Where is the biggest mountain in the world?
question	QALD2_tr-62	Can you trust Wikipedia? What is the use of Wikipedia? Who owns the content of Wikipedia? How does someone get a Wikipedia page? Does Wikipedia have a Wikipedia page? Why is Wikipedia called Wikipedia? Who edits Wikipedia the most? Is Wikipedia Fake? Is Wikipedia asking for donations? Does Google own Wikipedia? Can I make a Wikipedia page about myself? Can we edit Wikipedia? Who is owner of Wikipedia? How many entries are there in Wikipedia?
question	QALD2_tr-71	all video games published by Mean Hamster Software
question	QALD2_tr-72	What food is Estonia famous for? What language is closest to Estonian? What is the climate in Estonia? What language is spoken in Tallinn Estonia? Are Estonians Russian? What is the main religion in Estonia? Are Estonians friendly? What is the culture of Estonia? What do Estonians speak? How can I get Estonia citizenship? How many languages are spoken in Estonia? Where is Estonian language spoken? What is Eesti? How many letters are in Estonian alphabet?
question	QALD2_tr-73	What does Lidl mean? What country does Aldi come from? Are the owners of Aldi & Lidl brothers? Is Lidl or Aldi better? Is Aldi privately owned? Who owns Aldi Australia? Is there a connection between Aldi and Lidl? What is the most popular supermarket in Australia? Is Aldi owned by Trader Joe? Does Aldi really save you money? How much is Aldi worth? Is Aldi's meat good? What does Aldi mean in German? Why is Aldi so cheap?
question	QALD2_tr-74	How many countries have hosted both the Summer and Winter Olympics? Which country has hosted the most summer and winter Olympics? Which city has hosted both Summer and Winter Olympics? Can India host Olympics? Which city has hosted the most Summer Olympic Games? Which cities have hosted both Summer and Winter Olympics? Where was the first Olympics held? What country has not hosted the Olympics? Which cities have hosted the Summer Olympics? What two countries have never hosted the Olympics?
question	QALD2_tr-75	Who is the 52 president? Can a president become vice president after 2 terms? Who were the presidents of the United States in order? Where do most presidents come from? Who becomes president if the president is impeached? What presidents were from Virginia? Which president did the most for America? What state has the most delegates? What number is President Trump? Who was president before Clinton? What president married his adopted daughter? What happens if a president is impeached? Which US presidents were not born in America? Who was the last 10 presidents of the United States?
question	QALD2_tr-77	What stopped last Christmas getting to No 1? What songs are on the last Christmas soundtrack? What album is last Christmas on? What kept last Christmas Number 1? Who sings the song last Christmas? What is the opening song in last Christmas? How much does Wham make from last Christmas? Is Last Christmas based on the song? Is Last Christmas a sequel? Who gets royalties for last Christmas? Does Emilia Clarke sing in last Christmas? Who has had the most Christmas number ones?
question	QALD2_tr-82	Can I use Gimp for commercial purposes? Is Krita better than gimp? What is the difference between Gimp and Photoshop? What does GNU stand for in gimp? Is gimp as good as Photoshop? Is there a free version of Photoshop? What is Gimp software used for? What animal is the Gimp logo? Why is Hadoop logo an elephant? Why is it called gimp? Do professionals use Gimp? Can gimp edit videos? Is gimp really free? Which is better Gimp or Inkscape?
question	QALD2_tr-87	What is the Ken Follett trilogy? What is the meaning of World Without End? Is Pillars of the Earth a good book? When was Pillars of the Earth written? What are pillars of the earth? What is the book after Pillars of the Earth? How many books are in Pillars of the Earth? Will there be another Kingsbridge novel? How many pages is the good earth? Is The Pillars of the Earth based on fact? What is the next book after World Without End? What are the three books in the Ken Follett trilogy? What should I read if I like Ken Follett? Why was Pillars of the Earth banned?
question	QALD2_tr-89	Has Tottenham been relegated? Who owns the Premier League? What is the oldest football club? What is the longest unbeaten run in the Premier League? What football teams have always been in the top division? Which club has the highest unbeaten record? Has Barcelona been relegated? How many clubs are there in the Premier League? What is the oldest team in the Premier League? Which team has never been relegated from the top division? Who is the biggest club in the Premier League? Who has the longest unbeaten run in English football? Which championship teams have never played in the Premiership? Did Liverpool ever get relegated?
question	SemSearch_ES-10	Is downtown Asheville safe? Is Asheville NC safe? Is Asheville worth visiting? How do you get around Asheville NC? What celebrities live in Asheville? Why are people moving to Asheville NC? What is Asheville North Carolina known for? Is Asheville North Carolina? How many days do you need in Asheville NC? Is Asheville North Carolina a good place to live? Where should I live around Asheville NC? Is Asheville NC expensive to live? What makes Asheville NC unique? Is Asheville NC A good place to retire?
question	SemSearch_ES-11	What is Austin Powers a parody of? Do you need to watch Austin Powers in order? What is Austin Powers middle name? What is the second Austin Powers called? Who is Austin Powers father? How rich is Mike Myers? Who is Austin Powers based on? Is Austin Powers kid appropriate? Is Austin Powers on Amazon Prime? How does Austin Powers parody James Bond? Will there be a 4th Austin Powers? Does Beyonce regret Austin Powers? How old is Michael Myers? What is the rating for Austin Powers?
question	SemSearch_ES-12	Is Austin Texas Safe? What is a good salary in Austin? Does Austin get tornadoes? Is Austin or Dallas Better? How much money do you need to live in Austin? Is Austin more expensive than Dallas? Is living in Austin expensive? Why are Texas houses so cheap? How much money do you need to live comfortably in Austin TX? Is Austin a good place to live? What is the racial makeup of Austin Texas? Is downtown Austin safe to walk around? What is Austin Texas known for? Is it OK to drink tap water in Austin?
question	SemSearch_ES-125	nokia e73
question	SemSearch_ES-127	palm tungsten e2 handheld
question	SemSearch_ES-141	How do I find out if I have a warrant in Ventura County? How do I check my court date? How can I get a speeding ticket lowered? How much does it cost to file for divorce in Ventura County? How much does a speeding ticket cost in California 2019? Where do I file for divorce in Ventura County? What happens if you miss jury duty in Ventura County? How do I get a police report in Ventura County? What you can bring to jury duty? How much is a speeding ticket in Ventura County? How do I file for child support in Ventura County? How much will my speeding ticket cost?
question	SemSearch_ES-16	Is it safe to walk the Brooklyn Bridge? What is famous in Brooklyn? What is special about Brooklyn Bridge? Is it worth walking over Brooklyn Bridge? What was the Brooklyn Bridge made out of? Can you survive jumping off the Brooklyn Bridge? Is there a guy buried in the Brooklyn Bridge? What is the most famous bridge in New York? How many died building the Brooklyn Bridge? What is the longest bridge in the world? How long does it take to walk the Brooklyn Bridge? What is the oldest bridge in New York City? Is it free to walk across the Brooklyn Bridge? Why is the Brooklyn Bridge so famous?
question	SemSearch_ES-18	What are wild cards in canasta? Can you add cards to a canasta? How many decks of cards do you need for canasta? How many cards are in a canasta? How do you play American canasta? How do I start canasta? How many decks do you need for 4 player canasta? How much do you need to meld in Canasta? Is Canasta difficult to learn? How do you beat canasta? How many decks of cards do you need for 3 person canasta? How much is a wild card canasta? How do you Mel in canasta? What happens in canasta when the deck runs out?
question	SemSearch_ES-2	How did BF Skinner die? What are the key concepts of operant conditioning? When did BF Skinner go to Harvard? What is the theory of BF Skinner? What were BF Skinner's contributions to psychology? Did BF Skinner put his daughter in a box? What did BF Skinner believe about language? Did BF Skinner have children? What year did BF Skinner die? What experiment did BF Skinner do? What is BF Skinner famous for? What was BF Skinner's position on free will? How did BF Skinner impact education? What are the 3 principles of operant conditioning?
question	SemSearch_ES-20	How did the Carolinas get their name? Why are there two Carolina States? How did Carolina split into two? When did North and South Carolina separate? Does it snow in North Carolina? What does NC stand for? What is Carolina known for? Is Carolina a state? What is the difference between North Carolina and South Carolina? Is North Carolina nice? What is the most dangerous city in South Carolina? Who is the most famous person from North Carolina? Is South Carolina a good state to live? Is it cheaper to live in SC or NC?
question	SemSearch_ES-21	What did Charles Darwin discover? What are the 4 principles of evolution? How did Charles Darwin die? Who influenced Charles Darwin? Where did Charles Darwin live? Who created the theory of evolution? What is Charles Darwin best known for? Where did Charles Darwin go to college? Is Evolution a Fact? Who is the father of evolution? Where did Charles Darwin work? What is Charles Darwin theory of evolution? Why is Darwin wrong? What animals did Charles Darwin eat?
question	SemSearch_ES-22	How many Jews are in Charlotte? Is Charlotte a safe city? How close is Charlotte to the ocean? Is Charlotte a big city? Is Charlotte bigger than Raleigh? What is Charlotte North Carolina famous for? Is Atlanta bigger than Charlotte? Is Charlotte a good place to live? What cities are called the Queen City? Is Charlotte bigger than Denver? What are the bad parts of Charlotte NC? Why is Charlotte known as the Queen City? Is Charlotte or Raleigh better? What is the blackest city in the United States?
question	SemSearch_ES-23	city of virginia beach
question	SemSearch_ES-24	How long has Coastal Carolina Been d1? How many students go to Coastal Carolina? Is Coastal Carolina SAT optional? What city is Coastal Carolina University in? Is Coastal Carolina a dry campus? What conference is Coastal Carolina? Is Coastal Carolina a party school? What GPA do you need to get into Coastal Carolina? What is the Coastal Carolina mascot? What is Coastal Carolina known for? How close is Coastal Carolina to the beach? Do Coastal Carolina freshmen have to live on campus? How much is Coastal Carolina tuition? What GPA do you need to get into Harvard?
question	SemSearch_ES-26	What are the 4 parks at Disney Orlando? How much does it cost for a family of 4 to go to Disney World? Is Universal or Disney World Better? Is Disney World worth the money? How much does it cost to go to Disney World Florida? How much is a 2 day Disney pass? Which is the best Disney park in Orlando? What month is the cheapest to go to Disney World? How much is a 3 day pass to Disney World? What is the cheapest time to go to Disney? Does Disney have half day tickets? Which is better Epcot or Magic Kingdom? What is the cheapest tickets to Disney World? Is it cheaper to buy Disney tickets online or at the gate?
question	SemSearch_ES-28	Can Americans go to El Salvador? Why did Salvadorans leave El Salvador? Where is Salvador located? What are Salvadorans mixed with? Is El Salvador stable? What is San Salvador El Salvador known for? Is it safe to go to El Salvador? Did El Salvador belong to Mexico? Is El Salvador Safe 2019? Is Mexico safe to travel? Who created El Salvador? Is El Salvador a poor country? What is El Salvador known for? Can I travel to El Salvador?
question	SemSearch_ES-33	What is the main message of Harry Potter? What is the story behind Harry Potter? What are the 11 wizarding schools? Is there a Harry Potter world in England? Is Hogwarts a real school? Is Snape Harry's father? Did Dumbledore really die? Where is Hogwarts in England? Which Disney has Hogwarts? Is Harry Potter based on a real story? What does Harry Potter believe in? Is there a school like Hogwarts? Did Snape hate Harry? Did Snape love Harry?
question	SemSearch_ES-34	Is there a Harry Potter 9? Does Hermione die? Does Harry Potter end up dying? How many Oscars has Harry Potter won? Did Harry Potter win any Oscars? Why hasn't Harry Potter won an Oscar? How much money did Daniel Radcliffe make doing Harry Potter? What is the correct order of Harry Potter movies? Is there a Harry Potter 8 movie? What is the biggest movie franchise? Does Disney own Harry Potter? Why is Ginny the heir of Slytherin? Do I need to watch Harry Potter in order? What is the last Harry Potter movie called?
question	SemSearch_ES-38	Who was the first serial killer in the world? How long is the Jack the Ripper tour? What serial killer killed the most? Who is suspected of being Jack the Ripper? Why did Jack the Ripper stop? Do we know who Jack the Ripper was? How did Jack the Ripper get caught? Who was the killer in Whitechapel Series 1? Who is the real Jack the Ripper? How did Jack the Ripper kill his victim? When did the Jack the Ripper murders end? What was the Boston Strangler's name? Who is the most famous serial killer? Who killed the Black Dahlia?
question	SemSearch_ES-49	How old is Laura Bush? Where did Laura Bush go to high school? Is George W Bush wife Hispanic? What nationality is Laura Bush? How long did George W Bush serve? Which president added the most debt? How much is George W Bush worth? What is Laura Bush's maiden name? Where do Laura and George live? What is Obama's yearly salary? What does Laura Bush do? Who is Laura Bush's father? How much does trump make for president? How long has George W Bush been married?
question	SemSearch_ES-5	What county is Bettendorf IA in? How far is Waconia from Prior Lake? How far is Prior Lake from Minneapolis? What does Bettendorf mean? What county is Shakopee MN? How do you pronounce Shakopee? How far away is Prior Lake? How far is Bettendorf from Des Moines? How big is Savage MN? Is Shakopee MN Safe? What is the population of Shakopee Minnesota? How far is Moline from Bettendorf? What county is Prior Lake MN in? What county is Savage MN in?
question	SemSearch_ES-52	Where is Lincoln Park from? What was Linkin Park's last song? Which parts of Chicago are dangerous? Who writes Linkin Park songs? How far is Lincoln Park from the Loop? Is Lincoln Park Chicago Expensive? Is Lincoln Park Zoo free? What is the most dangerous part of Chicago? What happened to Linkin Park after Chester died? What is there to do in Lincoln Park today? Is Linkin Park coming back? Is Wrigleyville safe at night? Why did Linkin Park change their style? Is Lincoln Park a safe neighborhood?
question	SemSearch_ES-56	Who is Mario's Mom? What is Wario's full name? Who is Luigi's girlfriend? What is Mario's job? Why are they called the Mario Brothers? Does Mario have a son? Is Yoshi a girl? How old are Mario and Luigi? How do you play Super Mario Bros? Is Mario a human? How old is Waluigi? Who does peach really love? What is Mario's last name? Is Waluigi Wario's brother?
question	SemSearch_ES-57	How did I have a dream change the world? What makes a good leader? What is Martin Luther King famous for? What did Martin Luther King fight for? What was MLK approach to battling racial injustice? How did Martin Luther King change the world? How did MLK fight for civil rights? Are leaders born or made? When was the I Have a Dream Speech? What were the main points of the I Have a Dream Speech? Did the I Have a Dream Speech end segregation? Did MLK change the world? How many speeches did MLK give? Why Was Martin Luther King a good leader?
question	SemSearch_ES-6	Is Air Wisconsin a good place to work? Does Air Wisconsin have a future? What airlines hire 19 year old flight attendants? Where does Air Wisconsin fly to? How much do Air Wisconsin Flight Attendants make? Who owns Air Wisconsin? How can I be a flight attendant? Who does Republic Airlines fly for? How do I become a Delta flight attendant? Does Air Wisconsin fly to Canada? What does regional airline mean?
question	SemSearch_ES-60	What disease does Michael Douglas have? Who is Michael Douglas son? Where does Kirk Douglas live? Is Michael Douglas ill? Who is Michael Douglas father? What ethnicity is Michael Douglas? Who is Michael Douglas married to? What happened to Michael Douglas? What stage cancer did Michael Douglas have? Where was Michael Douglas treated for cancer? Can sperm cause throat cancer? Has Michael Douglas won an Oscar? What is the first sign of throat cancer? How did Michael Douglas contract throat cancer?
question	SemSearch_ES-7	What is the best airsoft pistol for a beginner? Is green gas better than co2? Does Walmart sell green gas? Can you take the orange tip off an airsoft gun? Does Glock make airsoft guns? What is Airsoft green gas? How does a gas pistol work? Is green gas dangerous? What does blowback pistol mean? Can you use lighter gas for airsoft? What is blowback in airsoft? Can a green gas gun use co2? Can gas guns kill? What's the best Glock Airsoft gun?
question	SemSearch_ES-71	How expensive is it to live in Richmond VA? How far is Richmond VA from DC? Does it snow in Richmond Virginia? What city in Virginia is closest to Washington DC? What is Richmond Va known for? What is the average cost of living in Richmond VA? How far is Virginia from DC? What is the best area to live in Richmond VA? Is Richmond in Virginia or West Virginia? Is Richmond Virginia a good place to live? Did West Virginia have slaves? Is Richmond Virginia safe? Is Richmond VA boring? How far is Richmond from Washington DC?
question	SemSearch_ES-76	Is San Antonio dangerous? Does San Antonio get tornadoes? Is San Antonio a good place to live? Is San Antonio humid or dry? Is it safe to visit San Antonio? How much do you need to make to live in San Antonio? Does it snow in San Antonio? Is San Antonio pretty? Is San Antonio expensive? What is the best time of year to visit San Antonio Texas? Is the Alamo worth visiting? What is San Antonio best known for? Is it safe to walk the Riverwalk at night? Is San Antonio cheap?
question	SemSearch_ES-80	When did Sonny die from Sonny and Cher? How did Sonny Bono really die? What was Sonny and Cher original name? Who is Sonny and Cher daughter? What is the age difference between Sonny and Cher? Where is Cher from? Who is Cher's father? Where did Sonny Bono live? Where is Sonny and Cher from? What happened between Sonny and Cher? How much is Sonny Bono worth? How many husbands has Cher had?
question	SemSearch_ES-82	How much spending money will I need for a week in St Lucia? What is the most dangerous Caribbean island? Are mosquitoes bad in St Lucia? Are there snakes in St Lucia? Does St Lucia have monkeys? Is St Lucia poor or rich? What is the best time of year to go to St Lucia? What is St Lucia known for? What is the rainy season in St Lucia? Is it expensive in St Lucia? Are there sharks in St Lucia? Is Barbados or St Lucia better? Does St Lucia get hit by hurricanes? Is St Lucia safe?
question	SemSearch_ES-83	Where do you park for the Saint Paul Saints game? What is minimum wage in MN? How much do Saint Paul Saints players make? Do independent league players get paid? What can I bring into a St Paul Saints game? What time do the gates open for the Saints game? How much are Saints tickets? Does Bill Murray still own the St Paul Saints? How long is a baseball game? How much does it cost to go to a Saints game? Is the Saint Paul Saints game Cancelled? What league is St Paul Saints? How long is a Saint Paul Saints game? What sports team does Bill Murray on?
question	SemSearch_ES-84	How much is Ben Savage worth? Why was Girl Meets World Cancelled? Is Topanga and Cory really married? How old is Eric from Boy Meets World? What is Danielle Fishel worth? How old is Topanga now? What happened to Topanga from Boy Meets World? Did Cory and Topanga get divorced? How much is Sabrina Carpenter worth? Who was Topanga's best friend? Does Danielle Fishel have a child? What nationality is Danielle Fishel? Did Topanga and Cory ever date in real life? Are Danielle Fishel and Ben Savage married?
question	SemSearch_ES-88	Who was the last president to own slaves? How did Thomas Jefferson make a difference? Did Jefferson fight in the revolution? What is Thomas Jefferson most famous for? What did Thomas Jefferson do in the Revolutionary War? How did Thomas Jefferson die? What president died on his birthday? What problem occurred during the presidential election of 1800? Who all signed the Declaration of Independence? What was unique about Thomas Jefferson? What month do most people die? Can you walk around Monticello for free? Why was Jefferson a good president? What are 5 interesting facts about Thomas Jefferson?
question	SemSearch_ES-89	Is und a Division 1 school? Which is better NDSU vs UND? Is UCF a Division 1 school? What is University of North Dakota known for? What GPA do you need to get into NDSU? What GPA do you need for UND? How many colleges are in North Dakota? What ACT score do you need to get into UND? What is the best college in North Dakota? Is Minot State University a good school? What is North Dakota State University known for? What is the acceptance rate for UND? When did und go d1? What is a Division 1 school?
question	SemSearch_ES-93	08 toyota tundra
question	SemSearch_ES-95	Is Madrid worth visiting? Do they speak English in Madrid? Is Madrid dirty? How can I spend 3 days in Madrid? How far is Madrid from Barcelona? Can you wear shorts in Madrid? What can you not eat in Spain? What is Madrid famous for? Is Madrid Spain safe for tourists? What should I avoid in Spain? When should I go to Barcelona? Is Madrid a walkable city? Is Madrid a beautiful city? Is it better to visit Barcelona or Madrid?
question	SemSearch_ES-96	What is the best tasting coffee brand? What are the top 10 coffee brands? What are the top rated coffees? What coffee brand does McDonald's use? What are the healthiest brands of coffee? What is the number one selling coffee in America? What are some coffee brands? Is Dunkin Donuts coffee really Folgers?
question	SemSearch_ES-97	What is the story of the Pink Panther? Does Disney own Pink Panther? Who is the tornado in Pink Panther 2? Who stole the Pink Panther diamond? Why is the Pink Panther Pink? Will there be a Pink Panther 3? Does the Pink Panther speak? Who killed Gluant in Pink Panther? Who is the bad guy in Pink Panther? Who produced Pink Panther?
question	SemSearch_ES-98	Can you get into Harvard with bad grades? Is UT Austin a party school? Is UT better than A&M? What school is considered the Harvard of the South? What GPA do you need to get into UT? Is University of Texas at Austin an Ivy League school? Is UT Austin a Tier 1 school? What is the hardest university to get into in Texas? What GPA is required for Harvard? What is University of Texas at Austin known for? Does UT Austin prefer SAT or ACT? Is UT Austin a prestigious school? What percentage of UT Austin students are from Texas? What SAT score is required for Harvard?
question	SemSearch_LS-10	Is Tom Cruise getting married? Did Nicole Kidman ever give birth? What is gestational surrogate pregnancy? Has Nicole Kidman got any children? Who is Keith Urbans wife? How many children did Nicole Kidman give birth? Does Keith Urban have children? Who Has Nicole Kidman been married to? How long were Tom Cruise and Nicole Kidman married? Is Keith Urban a US citizen? How tall is Nicole Kidman? Who is Nicole Kidman's daughter? What are Nicole Kidman's daughters names? How old is Nicole Kidman?
question	SemSearch_LS-17	How long did the first Duma last in Russia? What is Duma in Russian revolution? What does the Russian Duma do? What is the Russian parliament? What did the Bolsheviks do? Is Russia an autocracy? What are the powers of the Duma? What does Cheka stand for? What is Russia's version of the White House? What is Russia's government today? What was Bloody Sunday in Russia? When did the Duma end? Why did Russia enter ww1? Where does the Russian parliament meet?
question	SemSearch_LS-19	kenya captain in cricket
question	SemSearch_LS-2	What are the 7 GCC countries? What is a Gulf country? Is Qatar part of UAE? Which is largest gulf in the world? Why Arab countries are called Gulf? Which are the Gulf States? How many Gulf countries list? Is India a Gulf country? Who controls the Persian Gulf? What countries are in the Persian Gulf? Where in the world is a gulf? What is the largest Arab country in the world? Is a small Arab monarchy in the Persian Gulf? What is the Persian Gulf used for?
question	SemSearch_LS-20	Why is Kubla Khan a fragment? Who was Kublai Khan's heir? Why is Kublai Khan famous? Did Kublai Khan fight his brother? How many children did Genghis Khan have? When did Kublai Khan die? How long did Kublai Khan rule China? What does Kubla Khan mean? How do you pronounce Kublai Khan? Where did Kublai Khan die? How long did the Khans rule? Is the Netflix Marco Polo accurate? Who were the Mongolians? When was Genghis Khan born?
question	SemSearch_LS-25	Is Bono Roman Catholic? Are all the members of u2 Irish? What religion are the members of u2? How old is Bono and Edge? Why did u2 name Joshua Tree? Where does Bono live in NYC? Where do u2 members live? Is Howth posh? What is u2 most famous song? How much is Bono worth? Where does the name u2 come from? What does the U in U 2 mean? When was Bono knighted? What does u2 mean?
question	SemSearch_LS-29	Are the Portuguese white? What is the largest Portuguese speaking country in the world? Why is Brazil the only Portuguese speaking country? What are the 8 Portuguese speaking countries? How do you say E in Portuguese? Where is English spoken? What language is mainly spoken in Portugal? Where in Africa do they speak Portuguese? How many countries in Africa speaks Portuguese? How many countries have Portuguese as official language? How many countries speak English? What is the main religion in Portugal? What countries have Portuguese as an official language? Where did the Italian language come from?
question	SemSearch_LS-34	How many albums did Ratt sell? How much is Warren DeMartini worth? Who died in Ratt? What is the current lineup of Ratt? When did Crosby die? What does Ratt stand for? What happened to the rock band Ratt? Is Stephen Pearcy touring with Ratt? How many original members are in Ratt? Why did Ratt break up? What happened Warren DeMartini? Is Ratt still a band? How much is Ratt worth?
question	SemSearch_LS-35	Who started the Yugoslavian war? Are Croats and Serbs the same? Does Yugoslavia still exist? What was Serbia called before? When did Croatia leave Yugoslavia? How was Yugoslavia broken up? What happened in former Yugoslavia? Why did NATO bomb Serbia? What was Croatia called before? What is Yugoslavia called today? What happened to Yugoslavia in the 1990s? Why did Yugoslavia change its name? What country did Yugoslavia become? How many countries did the former Yugoslavia split into?
question	SemSearch_LS-36	When did the Cuban Revolution start? What was Castro's ideology? What was going on in Cuba in 1994? What happened in the Cuban revolution? Who was Che in Cuba? What was Fidel Castro's title? How did Castro's revolution affect Cuba? When did Havana fall? What was happening in the year 1959? What are some major events in Cuba history? What cultures are in Cuba? What led to the Cuban revolution in 1959? What did Fidel Castro do to Cuba? When was Cuba free?
question	SemSearch_LS-4	Why did Italy switch sides in ww2? What countries were involved in World War II? Who fought in World War 3? How many Japanese died in ww2? Why did Germany attack Russia? Why are the Axis Powers called the Axis powers? Why did Japan fight with Germany? Why did Japan join WWII? Which countries formed the Axis powers? Who were the Allies and Axis in ww2? What does Axis powers mean in ww2? Which countries did not fight in ww2? Was China an ally in WWII? Why is it called D Day?
question	SemSearch_LS-44	What is the main religion of Afghanistan? What is Kabul known for? How many languages are in Afghanistan? Can you drink in Afghanistan? What language is mostly spoken in Afghanistan? What race is Afghanistan? How many alphabets are there in Pashto? Are Afghans white? What is an Afghan hat called? Is Afghanistan Arab or Persian? What language is spoken in Kabul? Is English spoken in Afghanistan? Are Afghans Arab? How many Pashtuns are there in Pakistan?
question	SemSearch_LS-49	Is C++ written in C? What is Python scripting? Does Python run on C? Is Python written in C++? Can I learn python on my own? Is YouTube written in Python? Why Python is invented? In which language Python is written? Is Python object oriented? Why is Python so popular?
question	SemSearch_LS-6	What are the 7 boroughs of New York City? Why does NYC have boroughs? What is the richest part of New York City? Is Harlem safe? What is the sixth borough in New York? What is the most dangerous borough in New York? What is the poorest borough in NYC? How many burrows are in New York City? What is the most dangerous part of New York? Why is it called the Bronx? Which New York borough is the richest? Is Harlem in the Bronx or Manhattan? What is the most dangerous NYC borough? Is Queens New York safe?
question	TREC_Entity-1	Will BlackBerry release a new phone in 2020? Does tmobile still support BlackBerry? What carriers support BlackBerry key2? Does Sprint support BlackBerry phones? Will Sprint get the BlackBerry key2? Are old BlackBerry phones worth anything? What is the most secure phone? Does BlackBerry make phones anymore? Which carrier has BlackBerry phones? Should I buy a BlackBerry key2? Is BlackBerry dead? What is the latest BlackBerry phone? Can BlackBerry phones be tapped by police? Does the government still use BlackBerry?
question	TREC_Entity-10	Is Indiana University a good college? Is Indiana a good place to live? What colleges have the best zoology programs? What is Indiana University Bloomington known for? Which Ivy is the easiest to get into? What SAT score is required for Indiana University? Is Indiana University an Ivy League school? What is the hardest public university to get into? What GPA do you need to get into Indiana University? What is the best college in Indiana? What is the biggest university in Indiana? What are the hidden Ivy schools? How many campuses does Indiana University have? What city is Indiana University located in?
question	TREC_Entity-11	Does Best Buy donate to nonprofits? How do nonprofits get donations? What charities does Home Depot support? Does Home Depot donate to teachers? How do I ask for donations for a non profit? Does Home Depot give donations? Is Home Depot a partnership? What is the Homer Fund? Does target donate to nonprofits? Does Home Depot donated to nonprofit organizations?
question	TREC_Entity-18	Why did Marty Balin leave Jefferson Starship? What time did Jefferson Airplane play at Woodstock? Is Marty Balin dead? How old is Jefferson Airplane? Who died from the Jefferson Airplane? Is Starship and Jefferson Starship the same? Why did Jefferson Airplane change their name to Jefferson Starship? Who are the members of Jefferson Starship now? Who sang lead vocals on Fooled Around and Fell in Love? Who replaced Gracestick? Was Jefferson Airplane at Woodstock? Who played in Jefferson Airplane? What is a Jefferson Airplane roach clip? What is Jefferson Airplane slang for?
question	TREC_Entity-5	What does Zeneca mean? What happened to MedImmune? Who bought MedImmune? What products does AstraZeneca make? How many employees does AstraZeneca have? Is AstraZeneca a Fortune 500 company? What are AstraZeneca values? Who is the CEO of AstraZeneca? Who are AstraZeneca's competitors? Is AstraZeneca a good company to work for? Is MedImmune part of AstraZeneca? When did Astra and Zeneca merger?
